Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month,ocean_coordinate,latitude,longitude
Pacific,Japan,8.0,75.0,23.610000000000017,16.870000000000005,30.90000000000003,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,6.0,75.0,23.610000000000017,16.870000000000005,30.90000000000003,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,6.0,75.0,23.610000000000017,16.870000000000005,30.90000000000003,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,6.0,75.0,25.700000000000045,20.700000000000045,31.230000000000015,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,23.78000000000003,16.920000000000016,31.120000000000005,2008-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,75.0,23.610000000000017,16.870000000000005,30.90000000000003,2008-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,24.80000000000001,18.40000000000003,30.910000000000025,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,0.5,75.0,25.54000000000002,19.890000000000043,31.230000000000015,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.340000000000032,20.360000000000017,32.110000000000014,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,25.430000000000007,19.58000000000004,31.30000000000001,2015-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,75.0,24.640000000000043,18.370000000000005,30.99000000000001,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,24.670000000000016,17.950000000000045,30.75,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.670000000000016,17.950000000000045,30.75,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,75.0,24.670000000000016,17.950000000000045,30.75,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,24.75,19.77000000000004,31.930000000000007,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,24.470000000000027,18.58000000000004,31.360000000000017,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,22.24000000000001,14.600000000000025,30.55000000000001,2010-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,12.0,75.0,25.730000000000015,20.05000000000001,31.590000000000032,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,13.0,75.0,25.730000000000015,20.05000000000001,31.590000000000032,2016-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,25.69,20.52000000000004,31.590000000000032,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.680000000000007,20.77000000000004,31.83000000000004,2016-09,NorthWest Pacific Ocean,35.0,140.0
