Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month
Pacific,Japan,,92.5,25.720000000000027,293.63,305.52,2007-08
Pacific,Australia,5.5,94.0,23.950000000000045,290.6,303.98,2006-03
Pacific,Australia,2.5,94.0,23.950000000000045,290.6,303.98,2006-03
Pacific,Cambodia,6.0,95.0,29.08000000000004,298.73,307.01,2010-05
Pacific,Papua New Guinea,10.0,95.0,27.850000000000023,295.82,306.32,1996-02
Pacific,Philippines,2.0,95.0,28.140000000000043,296.97,306.77,2005-07
Pacific,Philippines,12.5,95.0,28.390000000000043,297.6,304.69,1998-08
Pacific,Australia,,96.5,23.900000000000034,290.35,303.54,2006-03
Pacific,Fiji,2.0,97.0,26.900000000000034,296.26,304.45,2000-04
Pacific,Australia,,97.02,26.060000000000002,292.95,304.94,1998-03
Pacific,Papua New Guinea,10.0,98.5,27.870000000000005,297.0,305.29,1996-02
Pacific,Mexico,,99.0,19.810000000000002,287.95,300.38,2008-04
Pacific,Mexico,,99.0,19.810000000000002,287.95,300.38,2008-07
Pacific,Australia,2.75,100.0,28.379999999999995,296.2,306.97,2003-01
Pacific,Australia,2.75,100.0,28.379999999999995,296.2,306.97,2002-11
Pacific,Australia,2.5,100.0,23.890000000000043,291.01,304.48,2006-03
Pacific,Fiji,2.0,100.0,,,,2000-04
Pacific,Japan,,100.0,24.680000000000007,292.69,304.95,1998-09
Pacific,Japan,2.0,100.0,25.160000000000025,292.2,304.36,1998-08
Pacific,Japan,2.0,100.0,24.310000000000002,291.13,304.04,2001-08
Pacific,Japan,,100.0,25.730000000000018,294.02,304.89,2001-12
Pacific,Panama,20.0,100.0,28.52000000000004,298.36,304.89,1983-01
Pacific,United States,,100.0,24.910000000000025,294.13,301.83,1996-09
Pacific,Australia,,75.0,24.200000000000045,292.83,302.86,1998-02
Pacific,Australia,,75.0,26.03000000000003,294.05,304.57,1998-02
Pacific,Australia,,75.0,26.210000000000036,294.42,304.27,1998-02
Pacific,Australia,,75.0,26.370000000000005,294.62,304.85,1998-02
Pacific,Australia,,75.0,26.460000000000036,294.86,304.15,1998-02
Pacific,Australia,,75.0,25.02000000000004,292.05,304.38,2002-03
Pacific,Australia,,75.0,25.090000000000032,292.33,304.51,2002-03
Pacific,Australia,,75.0,25.27000000000004,293.1,303.41,2002-03
Pacific,Australia,,75.0,25.0,292.07,304.01,2002-03
Pacific,Australia,,75.0,25.010000000000048,292.44,303.75,2002-03
Pacific,Australia,,75.0,25.32000000000005,291.83,304.54,2002-03
Pacific,Australia,,75.0,25.32000000000005,292.55,304.48,2002-03
Pacific,Australia,,75.0,25.33000000000004,292.66,304.79,2002-03
Pacific,Australia,,75.0,25.370000000000005,293.35,304.26,2002-03
Pacific,Australia,,75.0,25.350000000000023,292.82,304.56,2002-03
Pacific,Australia,,75.0,25.410000000000025,292.84,304.5,2002-03
Pacific,Australia,,75.0,25.400000000000034,292.89,304.25,2002-03
Pacific,Australia,,75.0,25.400000000000034,292.76,305.6,2002-03
Pacific,Australia,,75.0,26.08000000000004,293.42,305.57,1998-02
Pacific,Australia,,75.0,26.08000000000004,293.42,305.57,1998-05
Pacific,Australia,,75.0,25.960000000000036,292.81,305.69,1998-04
Pacific,Australia,,75.0,25.400000000000034,292.1,305.01,2002-03
Pacific,Australia,,75.0,25.400000000000034,292.97,303.67,2002-03
Pacific,Australia,,75.0,25.439999999999998,292.79,304.47,2002-03
Pacific,Australia,,75.0,25.420000000000016,292.61,304.94,2002-03
Pacific,Australia,,75.0,25.49000000000001,293.2,304.02,2002-03
Pacific,Australia,,75.0,25.460000000000036,293.03,304.94,2002-03
Pacific,Australia,,75.0,25.49000000000001,292.95,305.1,2002-03
Pacific,Australia,,75.0,25.480000000000018,293.03,304.94,2002-03
Pacific,Australia,,75.0,25.390000000000043,292.63,305.79,2002-03
Pacific,Australia,,75.0,25.54000000000002,292.94,304.3,2002-03
Pacific,Australia,,75.0,25.53000000000003,292.3,305.1,2002-03
Pacific,Australia,,75.0,25.430000000000007,292.72,305.79,2002-03
Pacific,Australia,,75.0,25.480000000000018,292.58,304.41,2002-03
Pacific,Australia,,75.0,25.470000000000027,293.05,305.79,2002-03
Pacific,Australia,,75.0,25.510000000000048,292.14,305.73,2002-03
Pacific,Australia,,75.0,25.57000000000005,292.82,305.41,2002-03
Pacific,Australia,,75.0,25.55000000000001,292.45,304.98,2002-03
Pacific,Australia,,75.0,23.379999999999995,289.57,303.36,1998-03
Pacific,Australia,,75.0,23.850000000000023,290.7,304.3,2002-03
Pacific,Australia,,75.0,23.870000000000005,291.29,303.41,2002-03
Pacific,Australia,,75.0,23.930000000000007,291.25,304.22,2002-03
Pacific,Australia,,75.0,23.930000000000007,291.38,304.26,2002-03
Pacific,Australia,,75.0,23.970000000000027,290.26,304.55,2002-03
Pacific,Australia,,75.0,23.950000000000045,290.5,304.61,2002-03
Pacific,Australia,,75.0,23.890000000000043,291.01,304.48,2002-03
Pacific,Australia,,75.0,23.860000000000014,290.6,303.17,2002-03
Pacific,Australia,,75.0,23.980000000000018,291.71,304.17,2002-03
Pacific,Australia,,75.0,23.900000000000034,290.35,303.54,2002-03
Pacific,Australia,,75.0,23.900000000000034,291.08,303.86,2002-03
Pacific,Australia,,75.0,23.939999999999998,290.84,303.17,2002-03
Pacific,Australia,,75.0,24.0,291.95,303.76,2002-03
Pacific,Australia,,75.0,23.950000000000045,290.6,303.98,2002-03
Pacific,Australia,,75.0,24.0,291.66,303.85,2002-03
Pacific,Australia,,75.0,23.970000000000027,291.02,303.66,2002-03
Pacific,Australia,,75.0,24.0,291.51,303.07,2002-03
Pacific,Australia,,75.0,23.970000000000027,291.25,303.28,2002-03
Pacific,Australia,,75.0,23.99000000000001,291.26,303.22,2002-03
Pacific,Australia,,75.0,24.860000000000014,293.39,303.5,2002-03
Pacific,Australia,,75.0,24.960000000000036,292.27,304.41,2002-03
Pacific,Australia,,75.0,24.910000000000025,291.63,304.1,2002-03
Pacific,Australia,,75.0,25.160000000000025,292.73,304.64,2002-03
Pacific,Australia,,75.0,25.200000000000045,293.63,303.94,2002-03
Pacific,Australia,,75.0,24.910000000000025,291.77,304.27,2002-03
Pacific,Australia,,75.0,24.970000000000027,292.08,304.2,2002-03
Pacific,Australia,,75.0,24.970000000000027,292.12,305.04,2002-03
Pacific,Australia,,75.0,24.970000000000027,292.23,303.91,2002-03
Pacific,Australia,,75.0,25.060000000000002,292.42,304.13,2002-03
Pacific,Australia,,75.0,25.060000000000002,292.48,304.41,2002-03
Pacific,Australia,,75.0,25.07000000000005,292.54,304.27,2002-03
Pacific,Australia,,75.0,25.010000000000048,292.29,305.04,2002-03
Pacific,Australia,,75.0,25.010000000000048,291.73,304.89,2002-03
Pacific,Australia,,75.0,25.379999999999995,292.74,304.92,2002-03
Pacific,Australia,,75.0,25.700000000000045,292.97,305.46,2002-03
Pacific,Australia,,75.0,25.689999999999998,293.11,305.17,2002-03
Pacific,Australia,,75.0,25.77000000000004,293.58,304.66,2002-03
Pacific,Australia,,75.0,25.720000000000027,294.11,303.94,2002-03
Pacific,Australia,,75.0,25.75,294.14,303.92,2002-03
Pacific,Australia,,75.0,25.710000000000036,293.1,303.33,2002-03
Pacific,Australia,,75.0,25.850000000000023,293.47,303.3,2002-03
Pacific,Australia,,75.0,26.05000000000001,292.58,306.14,2002-03
Pacific,Australia,,75.0,25.75,293.82,304.12,2002-03
Pacific,Australia,,75.0,25.810000000000002,293.93,304.27,2002-03
Pacific,Australia,,75.0,25.890000000000043,293.7,304.2,2002-03
Pacific,Australia,,75.0,25.960000000000036,293.62,304.48,2002-03
Pacific,Australia,,75.0,25.930000000000007,294.01,304.09,2002-03
Pacific,Australia,,75.0,26.0,293.98,303.59,2002-03
Pacific,Australia,,75.0,25.99000000000001,293.11,303.45,2002-03
Pacific,Australia,,75.0,26.210000000000036,293.42,306.04,2002-03
Pacific,Australia,,75.0,26.27000000000004,293.92,304.85,2002-03
Pacific,Australia,,75.0,26.379999999999995,294.39,304.8,2002-03
Pacific,Australia,,75.0,26.379999999999995,294.76,305.02,2002-03
Pacific,Australia,,75.0,26.379999999999995,294.2,305.44,2002-03
Pacific,Australia,,75.0,26.379999999999995,293.94,305.36,2002-03
Pacific,Australia,,75.0,26.310000000000002,293.89,304.85,2002-03
Pacific,Australia,,75.0,26.30000000000001,293.51,305.04,2002-03
Pacific,Australia,,75.0,26.430000000000007,294.82,306.1,2002-03
Pacific,Australia,,75.0,26.370000000000005,294.22,306.69,2002-03
Pacific,Australia,,75.0,26.379999999999995,294.89,306.42,2002-03
Pacific,Australia,,75.0,26.350000000000023,294.52,304.95,2002-03
Pacific,Australia,,75.0,26.340000000000032,294.36,305.5,2002-03
Pacific,Australia,,75.0,26.370000000000005,295.01,304.76,2002-03
Pacific,Australia,,75.0,26.160000000000025,294.2,305.0,2002-03
Pacific,Australia,,75.0,26.390000000000043,295.05,304.77,2002-03
Pacific,Australia,,75.0,26.180000000000007,294.42,304.86,2002-03
Pacific,Australia,,75.0,26.220000000000027,294.39,304.6,2002-03
Pacific,Australia,,75.0,26.200000000000045,294.07,307.07,2002-03
Pacific,Australia,,75.0,26.230000000000018,294.27,304.45,2002-03
Pacific,Australia,,75.0,26.220000000000027,294.22,304.63,2002-03
Pacific,Australia,,75.0,26.110000000000014,294.3,304.51,2002-03
Pacific,Australia,,75.0,26.210000000000036,294.39,304.5,2002-03
Pacific,Australia,,75.0,26.220000000000027,294.25,304.82,2002-03
Pacific,Australia,,75.0,26.210000000000036,294.14,305.81,2002-03
Pacific,Australia,,75.0,26.33000000000004,294.39,304.91,2002-03
Pacific,Australia,,75.0,26.430000000000007,294.41,306.95,2002-03
Pacific,Australia,,75.0,26.420000000000016,294.35,305.27,2002-03
Pacific,Australia,,75.0,26.390000000000043,294.29,305.14,2002-03
Pacific,Australia,,75.0,26.80000000000001,294.73,305.48,2002-03
Pacific,Australia,,75.0,26.77000000000004,294.39,305.54,2002-03
Pacific,Australia,,75.0,26.850000000000023,294.92,305.26,2002-03
Pacific,Australia,,75.0,27.03000000000003,294.94,305.39,2002-03
Pacific,Australia,,75.0,26.850000000000023,295.08,305.35,2002-03
Pacific,Australia,,75.0,24.27000000000004,293.12,302.95,1998-04
Pacific,Australia,,75.0,26.360000000000014,293.94,305.3,1998-04
Pacific,Australia,,75.0,25.49000000000001,292.95,305.1,1998-04
Pacific,Australia,,75.0,26.210000000000036,293.42,306.04,1998-04
Pacific,Australia,,75.0,26.230000000000018,293.8,305.18,1998-04
Pacific,Australia,,75.0,26.350000000000023,294.6,304.85,1998-04
Pacific,Australia,,75.0,26.370000000000005,294.22,306.69,1998-04
Pacific,Australia,,75.0,26.370000000000005,294.01,305.59,1998-04
Pacific,Australia,,75.0,26.30000000000001,293.79,307.49,1998-04
Pacific,Australia,,75.0,23.900000000000034,291.08,303.86,1998-04
Pacific,Australia,,75.0,23.900000000000034,290.35,303.54,1998-04
Pacific,Australia,,75.0,23.980000000000018,291.71,304.17,1998-04
Pacific,Australia,,75.0,23.939999999999998,290.84,303.17,1998-04
